order_id,name,ordered_at,price,quantity,line_total
11679,"""CONE"" Brownie Cone",2018-02-06 05:00:21,$3.00,3,$9.00
11680,"""BEVERAGE"" Espresso",2018-02-06 05:57:19,$2.50,1,$2.50
11680,"""ICE CREAM"" Double Fudge Chunk",2018-02-06 05:57:19,$3.50,3,$10.50
11681,"""SORBET"" Watermelon",2018-02-06 06:40:57,$2.50,2,$5.00
11682,"""CONE"" Cookie Cone",2018-02-06 07:38:24,$4.00,3,$12.00
11682,"""SORBET"" Raspberry",2018-02-06 07:38:24,$2.50,2,$5.00
11682,"""ICE CREAM"" Dark Chocolate",2018-02-06 07:38:24,$4.00,3,$12.00
11683,"""CONE"" Dipped Waffle Cone",2018-02-06 07:47:24,$3.50,2,$7.00
11683,"""BEVERAGE"" Espresso",2018-02-06 07:47:24,$2.50,2,$5.00
11683,"""ICE CREAM"" Double Fudge Chunk",2018-02-06 07:47:24,$3.50,2,$7.00
11684,"""BEVERAGE"" Iced Coffee",2018-02-06 08:41:06,$2.50,3,$7.50
11684,,2018-02-06 08:41:06,$3.00,3,$9.00
11685,"""ICE CREAM"" Wildberry",2018-02-06 08:56:21,$1.50,1,$1.50
11685,"""SORBET"" Lemon",2018-02-06 08:56:21,$2.50,3,$7.50
11685,"""ICE CREAM"" Peanut Fudge",2018-02-06 08:56:21,$3.50,2,$7.00
11685,"""ICE CREAM"" Dulce De Leche",2018-02-06 08:56:21,$1.50,1,$1.50
11686,"""ICE CREAM"" Dark Chocolate",2018-02-06 09:35:11,$4.00,3,$12.00
11686,"""ICE CREAM"" Wildberry",2018-02-06 09:35:11,$1.50,1,$1.50
11687,"""CONE"" Cookie Cone",2018-02-06 10:03:15,$4.00,1,$4.00
11687,"""ICE CREAM"" Matcha",2018-02-06 10:03:15,$1.50,1,$1.50
11687,"""ICE CREAM"" Mint Chip",2018-02-06 10:03:15,$1.50,2,$3.00
11688,"""CONE"" Waffle Cone",2018-02-06 10:53:00,$4.00,2,$8.00
11688,"""ICE CREAM"" Double Fudge Chunk",2018-02-06 10:53:00,$3.50,1,$3.50
11689,"""ICE CREAM"" Wildberry",2018-02-06 11:22:57,$1.50,1,$1.50
11690,"""ICE CREAM"" Maple Brown Sugar",2018-02-06 12:22:31,$2.00,2,$4.00
11690,"""CONE"" Waffle Cone",2018-02-06 12:22:31,$4.00,1,$4.00
11690,"""CONE"" Brownie Cone",2018-02-06 12:22:31,$-3.00,3,$-9.00
11690,"""CONE"" Cookie Cone",2018-02-06 12:22:31,$4.00,2,$8.00
11691,"""ICE CREAM"" Vanilla Bean",2018-02-06 12:34:02,$1.50,3,$4.50
11692,"""ICE CREAM"" Dulce De Leche",2018-02-06 13:24:47,$1.50,3,$4.50
11692,"""ICE CREAM"" Peanut Fudge",2018-02-06 13:24:47,$3.50,1,$3.50
11692,"""CONE"" Brownie Cone",2018-02-06 13:24:47,$3.00,3,$9.00
11692,"""ICE CREAM"" Dark Chocolate",2018-02-06 13:24:47,$4.00,1,$4.00
11692,"""SORBET"" Raspberry",2018-02-06 13:24:47,$2.50,1,$2.50
11693,"""CONE"" Waffle Cone",2018-02-06 13:26:24,$4.00,1,$4.00
11693,"""ICE CREAM"" Dulce De Leche",2018-02-06 13:26:24,$1.50,1,$1.50
11693,"""ICE CREAM"" Earl Gray",2018-02-06 13:26:24,$0.50,2,$1.00
11693,"""MISC"" Ice Cream Cake",2018-02-06 13:26:24,$2.00,2,$4.00
11694,"""CONE"" Dipped Waffle Cone",2018-02-06 13:26:28,$3.50,3,$10.50
11694,"""BEVERAGE"" Tea",2018-02-06 13:26:28,$4.00,2,$8.00
11694,"""CONE"" Dipped Waffle Cone",2018-02-06 13:26:28,$3.50,1,$3.50
11695,"""ICE CREAM"" Rocky Road",2018-02-06 13:44:57,$3.50,2,$7.00
11695,,2018-02-06 13:44:57,$3.50,2,$7.00
11695,"""BEVERAGE"" Espresso",2018-02-06 13:44:57,$2.50,1,$2.50
11696,"""BEVERAGE"" Iced Coffee",2018-02-06 14:16:47,$2.50,2,$5.00
11696,"""ICE CREAM"" Candied Bacon",2018-02-06 14:16:47,$0.50,3,$1.50
11696,"""CONE"" Dipped Waffle Cone",2018-02-06 14:16:47,$3.50,1,$3.50
11696,"""SORBET"" Lychee",2018-02-06 14:16:47,$3.00,1,$3.00
11697,"""SORBET"" Raspberry",2018-02-06 14:41:41,$2.50,1,$2.50
11697,"""ICE CREAM"" Wildberry",2018-02-06 14:41:41,$1.50,3,$4.50
11698,"""ICE CREAM"" Peanut Fudge",2018-02-06 15:09:42,$3.50,3,$10.50
11699,"""CONE"" Waffle Cone",2018-02-06 16:01:51,$4.00,1,$4.00
11700,"""ICE CREAM"" Earl Gray",2018-02-06 16:05:41,$0.50,1,$0.50
11700,"""SORBET"" Blood Orange",2018-02-06 16:05:41,$2.50,2,$5.00
11700,"""ICE CREAM"" Matcha",2018-02-06 16:05:41,$1.50,1,$1.50
11700,"""ICE CREAM"" Wildberry",2018-02-06 16:05:41,$1.50,3,$4.50
11701,"""CONE"" Cookie Cone",2018-02-06 17:02:02,$4.00,1,$4.00
11701,"""ICE CREAM"" Rocky Road",2018-02-06 17:02:02,$3.50,1,$3.50
11701,"""ICE CREAM"" Wildberry",2018-02-06 17:02:02,$1.50,3,$4.50
11701,"""ICE CREAM"" Strawberry",2018-02-06 17:02:02,$3.50,1,$3.50
11702,"""CONE"" Cookie Cone",2018-02-06 17:50:27,$4.00,3,$12.00
11703,"""ICE CREAM"" Rocky Road",2018-02-06 18:18:57,$3.50,2,$7.00
11703,"""SORBET"" Lychee",2018-02-06 18:18:57,$3.00,3,$9.00
11703,"""BEVERAGE"" Tea",2018-02-06 18:18:57,$4.00,1,$4.00
11703,"""ICE CREAM"" Earl Gray",2018-02-06 18:18:57,$0.50,3,$1.50
11704,"""CONE"" Sugar Cone",2018-02-06 19:15:15,$1.00,1,$1.00
11704,"""CONE"" Brownie Cone",2018-02-06 19:15:15,$3.00,2,$6.00
11704,"""MISC"" Ice Cream Cake",2018-02-06 19:15:15,$2.00,1,$2.00
11704,"""ICE CREAM"" Rocky Road",2018-02-06 19:15:15,$3.50,2,$7.00
11704,,2018-02-06 19:15:15,$3.50,3,$10.50
11705,"""ICE CREAM"" Rocky Road",2018-02-06 19:25:40,$3.50,1,$3.50
11705,"""ICE CREAM"" Rocky Road",2018-02-06 19:25:40,$3.50,3,$10.50
11705,"""ICE CREAM"" Strawberry",2018-02-06 19:25:40,$3.50,3,$10.50
11705,"""CONE"" Cookie Cone",2018-02-06 19:25:40,$4.00,3,$12.00
11705,"""SORBET"" Watermelon",2018-02-06 19:25:40,$2.50,1,$2.50
11706,"""ICE CREAM"" Mint Chip",2018-02-06 19:38:51,$1.50,1,$1.50
11706,"""ICE CREAM"" Peanut Fudge",2018-02-06 19:38:51,$3.50,1,$3.50
11707,"""BEVERAGE"" Tea",2018-02-06 20:26:53,$4.00,2,$8.00
11707,"""ICE CREAM"" Maple Brown Sugar",2018-02-06 20:26:53,$2.00,3,$6.00
11707,"""SORBET"" Raspberry",2018-02-06 20:26:53,$2.50,1,$2.50
11708,"""BEVERAGE"" Tea",2018-02-06 20:30:18,$4.00,1,$4.00
11709,"""ICE CREAM"" Dulce De Leche",2018-02-06 21:09:30,$1.50,2,$3.00
11709,"""BEVERAGE"" Iced Coffee",2018-02-06 21:09:30,$2.50,3,$7.50
11709,"""ICE CREAM"" Mint Chip",2018-02-06 21:09:30,$-1.50,2,$-3.00
11710,"""CONE"" Brownie Cone",2018-02-06 21:28:09,$3.00,1,$3.00
11710,"""ICE CREAM"" Dark Chocolate",2018-02-06 21:28:09,$4.00,3,$12.00
11710,"""CONE"" Cookie Cone",2018-02-06 21:28:09,$4.00,3,$12.00
11710,"""CONE"" Dipped Waffle Cone",2018-02-06 21:28:09,$3.50,3,$10.50
11711,"""ICE CREAM"" Rocky Road",2018-02-06 22:18:11,$3.50,2,$7.00
11712,"""BEVERAGE"" Espresso",2018-02-06 22:46:32,$2.50,3,$7.50
11712,"""ICE CREAM"" Peanut Fudge",2018-02-06 22:46:32,$3.50,2,$7.00
11713,"""SORBET"" Blood Orange",2018-02-06 23:23:49,$2.50,1,$2.50
11713,"""ICE CREAM"" Mint Chip",2018-02-06 23:23:49,$1.50,2,$3.00
11713,"""CONE"" Dipped Waffle Cone",2018-02-06 23:23:49,$3.50,3,$10.50
11713,"""SORBET"" Lemon",2018-02-06 23:23:49,$2.50,3,$7.50
11713,"""SORBET"" Blood Orange",2018-02-06 23:23:49,$-2.50,1,$-2.50
11714,"""SORBET"" Raspberry",2018-02-06 23:27:49,$2.50,1,$2.50
11714,,2018-02-06 23:27:49,$2.50,1,$2.50
11714,"""BEVERAGE"" Tea",2018-02-06 23:27:49,$4.00,2,$8.00
11714,,2018-02-06 23:27:49,$2.50,1,$2.50
11715,"""ICE CREAM"" Double Fudge Chunk",2018-02-06 23:47:38,$3.50,1,$3.50
11715,"""ICE CREAM"" Matcha",2018-02-06 23:47:38,$1.50,2,$3.00
11715,"""BEVERAGE"" Iced Coffee",2018-02-06 23:47:38,$2.50,2,$5.00
11716,,2018-02-06 23:52:53,$3.50,2,$7.00
11716,"""ICE CREAM"" Vanilla Bean",2018-02-06 23:52:53,$1.50,2,$3.00
11716,"""BEVERAGE"" Tea",2018-02-06 23:52:53,$4.00,3,$12.00
11716,"""ICE CREAM"" Vanilla Bean",2018-02-06 23:52:53,$1.50,3,$4.50
11716,"""CONE"" Waffle Cone",2018-02-06 23:52:53,$4.00,1,$4.00
11717,"""ICE CREAM"" Dulce De Leche",2018-02-07 00:26:27,$1.50,2,$3.00
11717,"""MISC"" Ice Cream Cake",2018-02-07 00:26:27,$2.00,2,$4.00
11718,"""SORBET"" Lemon",2018-02-07 00:30:33,$2.50,1,$2.50
11719,"""ICE CREAM"" Candied Bacon",2018-02-07 01:13:54,$0.50,1,$0.50
11719,"""SORBET"" Lemon",2018-02-07 01:13:54,$2.50,2,$5.00
11719,"""SORBET"" Lemon",2018-02-07 01:13:54,$2.50,1,$2.50
11719,"""CONE"" Brownie Cone",2018-02-07 01:13:54,$3.00,2,$6.00
11720,"""SORBET"" Raspberry",2018-02-07 01:49:54,$2.50,3,$7.50
11720,"""CONE"" Brownie Cone",2018-02-07 01:49:54,$3.00,2,$6.00
11720,"""ICE CREAM"" Dark Chocolate",2018-02-07 01:49:54,$4.00,2,$8.00
11720,"""ICE CREAM"" Maple Brown Sugar",2018-02-07 01:49:54,$2.00,1,$2.00
11721,"""SORBET"" Watermelon",2018-02-07 02:10:44,$2.50,1,$2.50
11722,"""ICE CREAM"" Candied Bacon",2018-02-07 02:20:07,$0.50,3,$1.50
11722,"""ICE CREAM"" Dulce De Leche",2018-02-07 02:20:07,$1.50,2,$3.00
11722,"""CONE"" Dipped Waffle Cone",2018-02-07 02:20:07,$3.50,2,$7.00
11722,"""SORBET"" Watermelon",2018-02-07 02:20:07,$2.50,3,$7.50
11723,"""CONE"" Dipped Waffle Cone",2018-02-07 03:08:39,$3.50,2,$7.00
11724,"""BEVERAGE"" Tea",2018-02-07 03:44:31,$4.00,3,$12.00
11724,"""SORBET"" Watermelon",2018-02-07 03:44:31,$2.50,1,$2.50
11725,"""BEVERAGE"" Iced Coffee",2018-02-07 03:48:28,$2.50,1,$2.50
11726,"""ICE CREAM"" Wildberry",2018-02-07 04:29:42,$1.50,2,$3.00
11726,"""SORBET"" Watermelon",2018-02-07 04:29:42,$2.50,1,$2.50
11726,"""ICE CREAM"" Earl Gray",2018-02-07 04:29:42,$0.50,1,$0.50
11727,"""MISC"" Ice Cream Cake",2018-02-07 04:45:41,$2.00,3,$6.00
11727,"""BEVERAGE"" Iced Coffee",2018-02-07 04:45:41,$2.50,2,$5.00
11727,"""BEVERAGE"" Espresso",2018-02-07 04:45:41,$2.50,2,$5.00
11727,"""ICE CREAM"" Double Fudge Chunk",2018-02-07 04:45:41,$3.50,1,$3.50
11728,"""ICE CREAM"" Rocky Road",2018-02-07 04:58:53,$3.50,3,$10.50
11728,"""ICE CREAM"" Candied Bacon",2018-02-07 04:58:53,$0.50,2,$1.00
11728,"""BEVERAGE"" Espresso",2018-02-07 04:58:53,$2.50,2,$5.00
11728,"""SORBET"" Raspberry",2018-02-07 04:58:53,$2.50,2,$5.00
11729,"""BEVERAGE"" Iced Coffee",2018-02-07 05:34:50,$2.50,3,$7.50
11729,"""SORBET"" Blood Orange",2018-02-07 05:34:50,$2.50,2,$5.00
11729,"""CONE"" Waffle Cone",2018-02-07 05:34:50,$4.00,2,$8.00
11730,"""SORBET"" Lychee",2018-02-07 05:50:49,$3.00,1,$3.00
11731,,2018-02-07 05:54:02,$1.00,3,$3.00
11732,"""CONE"" Waffle Cone",2018-02-07 05:54:03,$-4.00,3,$-12.00
11732,"""ICE CREAM"" Peanut Fudge",2018-02-07 05:54:03,$3.50,3,$10.50
11732,"""BEVERAGE"" Iced Coffee",2018-02-07 05:54:03,$2.50,1,$2.50
11732,"""ICE CREAM"" Candied Bacon",2018-02-07 05:54:03,$0.50,1,$0.50
11732,"""SORBET"" Lemon",2018-02-07 05:54:03,$2.50,1,$2.50
11733,"""ICE CREAM"" Rocky Road",2018-02-07 06:10:45,$3.50,3,$10.50
11733,"""ICE CREAM"" Peanut Fudge",2018-02-07 06:10:45,$3.50,3,$10.50
11733,"""SORBET"" Lemon",2018-02-07 06:10:45,$2.50,1,$2.50
11733,"""BEVERAGE"" Tea",2018-02-07 06:10:45,$4.00,3,$12.00
11734,"""CONE"" Cookie Cone",2018-02-07 06:41:14,$4.00,2,$8.00
11735,"""ICE CREAM"" Peanut Fudge",2018-02-07 07:23:07,$3.50,1,$3.50
11735,"""ICE CREAM"" Dulce De Leche",2018-02-07 07:23:07,$1.50,2,$3.00
11735,"""SORBET"" Watermelon",2018-02-07 07:23:07,$2.50,2,$5.00
11735,"""MISC"" Ice Cream Cake",2018-02-07 07:23:07,$2.00,3,$6.00
11735,"""ICE CREAM"" Double Fudge Chunk",2018-02-07 07:23:07,$3.50,3,$10.50
11736,"""BEVERAGE"" Iced Coffee",2018-02-07 07:55:42,$2.50,3,$7.50
11736,"""SORBET"" Watermelon",2018-02-07 07:55:42,$2.50,2,$5.00
11736,"""ICE CREAM"" Mint Chip",2018-02-07 07:55:42,$1.50,2,$3.00
11737,"""BEVERAGE"" Tea",2018-02-07 08:25:03,$4.00,2,$8.00
11737,"""SORBET"" Lemon",2018-02-07 08:25:03,$2.50,3,$7.50
11737,"""SORBET"" Watermelon",2018-02-07 08:25:03,$2.50,3,$7.50
11737,"""ICE CREAM"" Vanilla Bean",2018-02-07 08:25:03,$1.50,1,$1.50
11737,"""ICE CREAM"" Maple Brown Sugar",2018-02-07 08:25:03,$2.00,1,$2.00
11738,"""ICE CREAM"" Matcha",2018-02-07 08:28:08,$1.50,3,$4.50
11739,"""ICE CREAM"" Dulce De Leche",2018-02-07 08:51:33,$1.50,1,$1.50
11740,"""SORBET"" Watermelon",2018-02-07 09:03:46,$2.50,3,$7.50
11740,"""BEVERAGE"" Tea",2018-02-07 09:03:46,$4.00,1,$4.00
11741,"""ICE CREAM"" Peanut Fudge",2018-02-07 09:11:16,$3.50,3,$10.50
11741,"""SORBET"" Lychee",2018-02-07 09:11:16,$3.00,3,$9.00
11741,"""CONE"" Sugar Cone",2018-02-07 09:11:16,$1.00,3,$3.00
11741,"""ICE CREAM"" Rocky Road",2018-02-07 09:11:16,$3.50,2,$7.00
11741,"""SORBET"" Lychee",2018-02-07 09:11:16,$3.00,2,$6.00
11742,"""ICE CREAM"" Strawberry",2018-02-07 10:08:50,$3.50,2,$7.00
11742,"""ICE CREAM"" Wildberry",2018-02-07 10:08:50,$1.50,1,$1.50
11742,"""CONE"" Cookie Cone",2018-02-07 10:08:50,$4.00,3,$12.00
11742,"""SORBET"" Lemon",2018-02-07 10:08:50,$2.50,2,$5.00
11743,"""ICE CREAM"" Matcha",2018-02-07 10:25:58,$1.50,1,$1.50
11744,"""ICE CREAM"" Earl Gray",2018-02-07 10:32:58,$0.50,2,$1.00
11744,"""CONE"" Dipped Waffle Cone",2018-02-07 10:32:58,$3.50,3,$10.50
11744,"""ICE CREAM"" Peanut Fudge",2018-02-07 10:32:58,$3.50,1,$3.50
11745,"""SORBET"" Lychee",2018-02-07 11:01:30,$3.00,1,$3.00
11745,"""SORBET"" Raspberry",2018-02-07 11:01:30,$2.50,3,$7.50
11745,"""ICE CREAM"" Maple Brown Sugar",2018-02-07 11:01:30,$2.00,1,$2.00
11745,"""CONE"" Dipped Waffle Cone",2018-02-07 11:01:30,$3.50,2,$7.00
11745,"""CONE"" Brownie Cone",2018-02-07 11:01:30,$3.00,1,$3.00
11746,"""SORBET"" Blood Orange",2018-02-07 11:08:22,$2.50,3,$7.50
11746,"""BEVERAGE"" Tea",2018-02-07 11:08:22,$4.00,1,$4.00
11746,"""MISC"" Ice Cream Cake",2018-02-07 11:08:22,$2.00,2,$4.00
11747,"""ICE CREAM"" Strawberry",2018-02-07 11:49:36,$3.50,2,$7.00
11747,"""ICE CREAM"" Double Fudge Chunk",2018-02-07 11:49:36,$3.50,2,$7.00
11747,"""SORBET"" Lemon",2018-02-07 11:49:36,$2.50,1,$2.50
11748,"""ICE CREAM"" Peanut Fudge",2018-02-07 12:35:05,$3.50,1,$3.50
11748,"""BEVERAGE"" Tea",2018-02-07 12:35:05,$4.00,1,$4.00
11748,"""ICE CREAM"" Mint Chip",2018-02-07 12:35:05,$1.50,2,$3.00
11748,"""ICE CREAM"" Strawberry",2018-02-07 12:35:05,$3.50,1,$3.50
11749,"""CONE"" Cookie Cone",2018-02-07 12:46:33,$4.00,1,$4.00
11749,"""ICE CREAM"" Earl Gray",2018-02-07 12:46:33,$0.50,2,$1.00
11749,"""CONE"" Cookie Cone",2018-02-07 12:46:33,$4.00,1,$4.00
11749,"""ICE CREAM"" Dark Chocolate",2018-02-07 12:46:33,$4.00,1,$4.00
11750,"""SORBET"" Lychee",2018-02-07 13:01:50,$-3.00,2,$-6.00
11750,"""BEVERAGE"" Espresso",2018-02-07 13:01:50,$2.50,3,$7.50
11751,"""CONE"" Dipped Waffle Cone",2018-02-07 14:01:29,$3.50,3,$10.50
11752,"""ICE CREAM"" Strawberry",2018-02-07 14:04:29,$3.50,3,$10.50
11753,"""ICE CREAM"" Mint Chip",2018-02-07 14:31:40,$1.50,1,$1.50
11753,"""ICE CREAM"" Matcha",2018-02-07 14:31:40,$1.50,2,$3.00
11753,"""CONE"" Sugar Cone",2018-02-07 14:31:40,$1.00,2,$2.00
11753,"""ICE CREAM"" Double Fudge Chunk",2018-02-07 14:31:40,$3.50,1,$3.50
11753,"""ICE CREAM"" Dulce De Leche",2018-02-07 14:31:40,$1.50,3,$4.50
11754,"""CONE"" Waffle Cone",2018-02-07 14:44:04,$4.00,3,$12.00
11754,"""ICE CREAM"" Mint Chip",2018-02-07 14:44:04,$1.50,2,$3.00
11755,"""ICE CREAM"" Mint Chip",2018-02-07 15:41:52,$1.50,3,$4.50
11756,"""ICE CREAM"" Double Fudge Chunk",2018-02-07 16:22:48,$3.50,1,$3.50
11756,"""SORBET"" Watermelon",2018-02-07 16:22:48,$2.50,1,$2.50
11756,"""ICE CREAM"" Strawberry",2018-02-07 16:22:48,$3.50,2,$7.00
11756,"""CONE"" Cookie Cone",2018-02-07 16:22:48,$4.00,1,$4.00
11757,"""ICE CREAM"" Strawberry",2018-02-07 17:11:22,$3.50,3,$10.50
11757,"""ICE CREAM"" Wildberry",2018-02-07 17:11:22,$1.50,1,$1.50
11757,"""SORBET"" Blood Orange",2018-02-07 17:11:22,$2.50,1,$2.50
11758,"""ICE CREAM"" Earl Gray",2018-02-07 17:49:32,$0.50,1,$0.50
11758,"""ICE CREAM"" Peanut Fudge",2018-02-07 17:49:32,$3.50,1,$3.50
11759,"""BEVERAGE"" Tea",2018-02-07 17:59:21,$4.00,1,$4.00
11759,"""ICE CREAM"" Maple Brown Sugar",2018-02-07 17:59:21,$2.00,2,$4.00
11759,"""BEVERAGE"" Tea",2018-02-07 17:59:21,$4.00,2,$8.00
11759,"""CONE"" Cookie Cone",2018-02-07 17:59:21,$4.00,1,$4.00
11760,"""BEVERAGE"" Espresso",2018-02-07 18:18:30,$2.50,1,$2.50
11760,"""SORBET"" Lemon",2018-02-07 18:18:30,$2.50,2,$5.00
11760,"""CONE"" Dipped Waffle Cone",2018-02-07 18:18:30,$3.50,1,$3.50
11760,"""CONE"" Sugar Cone",2018-02-07 18:18:30,$1.00,2,$2.00
11760,"""CONE"" Sugar Cone",2018-02-07 18:18:30,$1.00,3,$3.00
11761,"""ICE CREAM"" Dark Chocolate",2018-02-07 18:39:47,$4.00,3,$12.00
11761,"""ICE CREAM"" Dulce De Leche",2018-02-07 18:39:47,$1.50,1,$1.50
11761,"""ICE CREAM"" Vanilla Bean",2018-02-07 18:39:47,$1.50,3,$4.50
11761,,2018-02-07 18:39:47,$1.50,2,$3.00
11762,"""ICE CREAM"" Dulce De Leche",2018-02-07 19:12:59,$1.50,1,$1.50
11762,"""CONE"" Cookie Cone",2018-02-07 19:12:59,$4.00,3,$12.00
11762,"""ICE CREAM"" Dulce De Leche",2018-02-07 19:12:59,$1.50,2,$3.00
11762,"""ICE CREAM"" Strawberry",2018-02-07 19:12:59,$3.50,1,$3.50
11763,"""CONE"" Dipped Waffle Cone",2018-02-07 19:54:59,$3.50,3,$10.50
11763,"""ICE CREAM"" Mint Chip",2018-02-07 19:54:59,$1.50,1,$1.50
11763,"""ICE CREAM"" Rocky Road",2018-02-07 19:54:59,$3.50,3,$10.50
11764,"""CONE"" Sugar Cone",2018-02-07 20:23:37,$1.00,1,$1.00
11764,"""BEVERAGE"" Tea",2018-02-07 20:23:37,$4.00,1,$4.00
11764,"""CONE"" Waffle Cone",2018-02-07 20:23:37,$4.00,1,$4.00
11764,"""ICE CREAM"" Strawberry",2018-02-07 20:23:37,$3.50,3,$10.50
11765,"""ICE CREAM"" Wildberry",2018-02-07 20:53:52,$1.50,1,$1.50
11765,"""ICE CREAM"" Matcha",2018-02-07 20:53:52,$1.50,3,$4.50
11765,"""SORBET"" Lemon",2018-02-07 20:53:52,$2.50,1,$2.50
11766,"""SORBET"" Watermelon",2018-02-07 21:24:57,$2.50,3,$7.50
11766,"""ICE CREAM"" Earl Gray",2018-02-07 21:24:57,$0.50,2,$1.00
11767,"""ICE CREAM"" Wildberry",2018-02-07 22:09:59,$1.50,3,$4.50
11767,"""ICE CREAM"" Mint Chip",2018-02-07 22:09:59,$1.50,3,$4.50
11768,"""CONE"" Cookie Cone",2018-02-07 23:09:44,$4.00,2,$8.00
11769,"""ICE CREAM"" Wildberry",2018-02-07 23:39:05,$1.50,2,$3.00
11769,"""ICE CREAM"" Rocky Road",2018-02-07 23:39:05,$3.50,3,$10.50
11770,"""SORBET"" Raspberry",2018-02-07 23:44:55,$2.50,1,$2.50
11770,"""ICE CREAM"" Vanilla Bean",2018-02-07 23:44:55,$1.50,2,$3.00
11770,"""ICE CREAM"" Strawberry",2018-02-07 23:44:55,$3.50,1,$3.50
11771,"""ICE CREAM"" Matcha",2018-02-07 23:58:31,$1.50,3,$4.50
11771,"""SORBET"" Watermelon",2018-02-07 23:58:31,$2.50,1,$2.50
11771,"""SORBET"" Watermelon",2018-02-07 23:58:31,$2.50,1,$2.50
11772,"""ICE CREAM"" Strawberry",2018-02-08 00:43:53,$3.50,3,$10.50
11773,"""CONE"" Cookie Cone",2018-02-08 01:29:47,$4.00,2,$8.00
11773,"""ICE CREAM"" Rocky Road",2018-02-08 01:29:47,$3.50,1,$3.50
11773,"""ICE CREAM"" Rocky Road",2018-02-08 01:29:47,$3.50,3,$10.50
11773,,2018-02-08 01:29:47,$1.50,3,$4.50
11773,"""ICE CREAM"" Mint Chip",2018-02-08 01:29:47,$1.50,2,$3.00
11774,"""ICE CREAM"" Maple Brown Sugar",2018-02-08 01:49:14,$2.00,1,$2.00
11774,"""MISC"" Ice Cream Cake",2018-02-08 01:49:14,$2.00,2,$4.00
11774,"""ICE CREAM"" Mint Chip",2018-02-08 01:49:14,$1.50,3,$4.50
11774,"""SORBET"" Raspberry",2018-02-08 01:49:14,$2.50,1,$2.50
11774,"""ICE CREAM"" Strawberry",2018-02-08 01:49:14,$3.50,2,$7.00
11775,"""BEVERAGE"" Espresso",2018-02-08 02:06:21,$2.50,3,$7.50
11776,"""ICE CREAM"" Candied Bacon",2018-02-08 02:16:46,$0.50,2,$1.00
11776,,2018-02-08 02:16:46,$4.00,3,$12.00
11776,"""SORBET"" Lychee",2018-02-08 02:16:46,$3.00,1,$3.00
11777,"""ICE CREAM"" Double Fudge Chunk",2018-02-08 03:06:27,$3.50,2,$7.00
11777,"""ICE CREAM"" Peanut Fudge",2018-02-08 03:06:27,$3.50,1,$3.50
11777,"""SORBET"" Lemon",2018-02-08 03:06:27,$2.50,1,$2.50
11777,"""ICE CREAM"" Rocky Road",2018-02-08 03:06:27,$3.50,1,$3.50
11778,"""ICE CREAM"" Dulce De Leche",2018-02-08 03:41:50,$1.50,2,$3.00
11778,"""ICE CREAM"" Double Fudge Chunk",2018-02-08 03:41:50,$3.50,2,$7.00
11778,"""CONE"" Waffle Cone",2018-02-08 03:41:50,$4.00,2,$8.00
11778,"""CONE"" Cookie Cone",2018-02-08 03:41:50,$4.00,2,$8.00
11779,"""CONE"" Sugar Cone",2018-02-08 04:05:48,$1.00,1,$1.00
11779,"""SORBET"" Lychee",2018-02-08 04:05:48,$3.00,3,$9.00
11779,"""SORBET"" Blood Orange",2018-02-08 04:05:48,$2.50,1,$2.50
11779,"""ICE CREAM"" Candied Bacon",2018-02-08 04:05:48,$0.50,3,$1.50
11779,"""CONE"" Brownie Cone",2018-02-08 04:05:48,$3.00,1,$3.00
11780,"""CONE"" Waffle Cone",2018-02-08 04:36:48,$4.00,1,$4.00
11781,"""CONE"" Sugar Cone",2018-02-08 04:56:07,$1.00,1,$1.00
11781,"""CONE"" Brownie Cone",2018-02-08 04:56:07,$3.00,3,$9.00
11782,"""SORBET"" Watermelon",2018-02-08 05:07:30,$2.50,3,$7.50
11782,"""SORBET"" Lychee",2018-02-08 05:07:30,$3.00,3,$9.00
11782,"""ICE CREAM"" Earl Gray",2018-02-08 05:07:30,$0.50,3,$1.50
11782,"""ICE CREAM"" Earl Gray",2018-02-08 05:07:30,$0.50,3,$1.50
11782,"""SORBET"" Raspberry",2018-02-08 05:07:30,$2.50,1,$2.50
11783,"""CONE"" Sugar Cone",2018-02-08 05:35:35,$1.00,3,$3.00
11783,"""SORBET"" Watermelon",2018-02-08 05:35:35,$2.50,2,$5.00
11783,"""ICE CREAM"" Dark Chocolate",2018-02-08 05:35:35,$4.00,1,$4.00
11783,"""ICE CREAM"" Double Fudge Chunk",2018-02-08 05:35:35,$3.50,1,$3.50
11783,"""SORBET"" Raspberry",2018-02-08 05:35:35,$2.50,2,$5.00
11784,"""SORBET"" Watermelon",2018-02-08 06:21:33,$-2.50,3,$-7.50
11784,"""CONE"" Brownie Cone",2018-02-08 06:21:33,$3.00,3,$9.00
11785,"""SORBET"" Lychee",2018-02-08 06:42:10,$3.00,3,$9.00
11786,"""CONE"" Dipped Waffle Cone",2018-02-08 07:06:05,$3.50,3,$10.50
11786,"""ICE CREAM"" Peanut Fudge",2018-02-08 07:06:05,$3.50,1,$3.50
11786,"""ICE CREAM"" Strawberry",2018-02-08 07:06:05,$3.50,2,$7.00
11786,"""CONE"" Waffle Cone",2018-02-08 07:06:05,$4.00,1,$4.00
11787,"""ICE CREAM"" Double Fudge Chunk",2018-02-08 07:42:23,$3.50,1,$3.50
11787,"""SORBET"" Raspberry",2018-02-08 07:42:23,$2.50,1,$2.50
